"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"1190",1153,63.370888,35.683471,14.508857,0.0051847517,7.6977198,3.2226645e-05,0.020230143,4121563.7,55,1.78257662709001e-07,0.0222765035934184,39682845.4299761,157286562157.822,159386884247.586,1562656.33988446,0.000445989702123594,0.270893442469754,0.111493234813739,0.617613322716507,0.000445989702123594
"1191",1148,158.00341,4.5600011,7.1031823,0.0066149422,2.4613634,8.50413e-05,0.031212418,5404429.3,280,3.32278960065239e-08,0.00553656494419104,90390871.7468049,1705341367095.57,1705611115211.67,15868683.2538709,0.00168069599783543,0.287887267532231,0.297055037901155,0.415057694566615,0.00168069599783543
"1192",1218,0.28325141,6.1293103,43.862097,0.01576302,5.3147154,1.8224241e-05,0.047222487,4036720.6,338,2.76526883972623e-08,0.00573140680797017,59497654.8408812,2314301650132.56,2324026344882.4,21721764.8036167,0.00163762291514926,0.29595998571246,0.351780915016878,0.352259099270661,0.00163762291514926
"1193",1271,24.658923,33.418138,4.7698187,0.019068805,0.36827879,2.4923724e-05,0.039624292,8586970.4,120,7.73960448402018e-08,0.0231578253687265,52404102.4827426,1474825576458.75,1495246662672.94,13887141.3301676,0.000406606596633707,0.35108917380101,0.2386214362446,0.41028938995439,0.000406606596633707
"1194",1161,78.36755,19.235773,1.2155126,0.0033523852,5.5262012,2.3798067e-05,0.029294447,7025167.9,89,1.02951514157815e-07,0.00894319213186109,128039576.396449,673390447096.103,684790316765.486,6274517.79925388,0.00104188753805189,0.219558290510574,0.0836038212944725,0.696837888194953,0.00104188753805189
"1195",1134,134.63442,37.768235,17.125286,0.0029374685,9.858966,2.9158684e-05,0.030123677,4197958.1,63,1.45575842710496e-07,0.0285456758454158,28504021.6013816,291674248069.746,295938139454.114,2714130.97459617,0.000325981072782256,0.328542356413163,0.17096782873936,0.500489814847477,0.000325981072782256
"1196",1232,46.641559,45.248675,4.8654515,0.018942891,5.9652897,5.7950514e-05,0.020096144,6535816.8,48,1.83800812077189e-07,0.0359477628260566,39597286.6861278,239930054776.94,241685036403.529,2132251.48597794,0.000247219033893837,0.333313292273733,0.163759624834758,0.502927082891509,0.000247219033893837
"1197",1156,139.75082,20.697023,29.202408,0.019959723,5.4241903,1.3019846e-05,0.025698028,4559217.3,122,7.59206118735576e-08,0.0146942825869033,43429563.7042481,518181276367.393,522172569846.46,4836526.64277241,0.000635189748886366,0.314606052914376,0.195286905174529,0.490107041911095,0.000635189748886366
"1198",1179,22.685578,38.353774,6.6589291,0.0046573792,3.8600313,9.5039815e-05,0.026769425,3357203.4,116,8.09923584358253e-08,0.0265791002831679,18260939.3283596,372186215440.889,372697530947.752,3501535.63370143,0.000353963100290828,0.355430458316615,0.24080513865077,0.403764403032615,0.000353963100290828
"1199",1226,142.89699,30.333776,23.162406,0.013372631,3.3998188,1.3774313e-05,0.017264706,155020.92,92,9.84003223414965e-08,0.0220944147772703,1118072.0219722,9129553159.45983,9239202027.26526,83640.9221048221,0.000414654886388057,0.337157981842881,0.199915010467375,0.462927007689744,0.000414654886388057
"1200",1142,3.2013201,10.151419,17.382599,0.0086850799,8.2907682,5.9776985e-05,0.029719402,3526655.5,320,2.92002561399439e-08,0.00726852775835483,42118570.9319145,1204533257788.53,1205487081419.71,11264170.0962717,0.00128657157203752,0.311179761048749,0.333120397101085,0.355699841850166,0.00128657157203752
"1201",1240,80.839221,23.069315,4.5879123,0.0050538269,1.5261886,7.0363789e-05,0.036538712,5382175,75,1.23663889615856e-07,0.00961165215650276,100033377.547744,536062295009.386,537208006925.889,4982492.37519277,0.000967015278904174,0.204467799325868,0.0645993186174275,0.730932882056704,0.000967015278904174
"1202",1213,42.879101,43.055448,43.162071,0.017382556,3.6947381,7.751229e-05,0.048474517,8327457.5,59,1.6017310459851e-07,0.0340117977228661,49778447.3581348,846036848139.181,850489768956.507,8037309.61665898,0.000279313439333221,0.34144209014611,0.17313923502274,0.485418674831151,0.000279313439333221
"1203",1169,139.75518,20.064707,5.9342416,0.0016276889,6.0970307,2.991069e-05,0.011064513,9048706.3,131,7.41666873109012e-08,0.0142794606413424,87668351.7637204,453296563319.932,456951742554.59,4439668.20781452,0.000685892864419447,0.315928801684891,0.197928901641231,0.486142296673878,0.000685892864419447
"1204",1279,34.676407,20.835059,35.034903,0.016534064,9.0862674,6.4959738e-05,0.048771082,1426954.2,138,6.92054093870726e-08,0.0148008224947944,12884213.6319642,337584980540.604,339268217847.862,3240129.03532936,0.000648475151854418,0.325350421102919,0.212278229736489,0.462371349160592,0.000648475151854418
"1205",1187,123.11029,9.6673593,21.403247,0.0094127159,3.8911433,2.478194e-05,0.047980903,8338424.8,168,5.56119573825185e-08,0.00745823082848432,133935591.168212,2418466093578.41,2448252495051.57,22873555.053964,0.00126811268050758,0.277185250055294,0.176569513012244,0.546245236932462,0.00126811268050758
"1206",1164,50.678018,24.632933,28.530569,0.015190429,9.4828018,2.0765416e-05,0.032467183,2396043.3,89,1.02998692228833e-07,0.0169004374156758,23114062.5674344,253725753755.442,258468727046.02,2369352.73723342,0.000552544454557092,0.300705632894422,0.163571074044084,0.535723293061494,0.000552544454557092
"1207",1287,113.92894,20.613869,45.448888,0.0036224069,6.9163376,7.8263761e-05,0.007779524,9693942,94,1.02630828526238e-07,0.0119913860050057,131562968.325415,247153140480.239,246905972951.943,2381975.46978067,0.000803714434507596,0.260325694636804,0.114898904671238,0.624775400691958,0.000803714434507596
"1208",1177,23.992809,18.985427,35.641499,0.016607333,6.4110047,8.6639046e-05,0.017306431,6136872,185,5.26720930987494e-08,0.0130576225675524,54794498.2725336,676688426615.597,676781576713.477,6594787.90999157,0.000746359342027769,0.327696338338986,0.249580674728679,0.422722986932335,0.000746359342027769
"1209",1195,10.847227,13.97234,46.865306,0.016306393,6.3636979,2.947005e-05,0.010244331,8444813.6,266,3.53547473700364e-08,0.00935727027693279,86204209.8591285,821081998070.807,819352352318.759,7705486.78259108,0.00100291557410745,0.321553255808486,0.301200007337075,0.377246736854439,0.00100291557410745
"1210",1150,61.81648,31.673309,34.392841,0.010702601,0.68258205,6.5241885e-05,0.046265777,7436775.6,64,1.52890407200153e-07,0.0198830916755655,74294145.6965784,756624940967.067,760976409382.397,7446143.55841185,0.000494956277784321,0.280589646500714,0.117700573467481,0.601709780031805,0.000494956277784321
"1211",1295,57.338872,5.8673011,4.8988356,0.019205296,2.9499765,1.0420557e-05,0.025138271,649636.66,213,4.45982582094768e-08,0.00577725836845563,12063446.3079095,123113052013.586,126415803593.175,1200877.95053668,0.00168839082197164,0.273555664331566,0.202860688048274,0.52358364762016,0.00168839082197164
"1212",1234,177.66748,43.766671,24.552128,0.0015352765,4.568158,4.6834919e-05,0.030919845,2337348.8,294,3.24899349393584e-08,0.0199709132085248,10716765.6876775,745561622167.203,742685087595.395,7094158.31186339,0.000476452277218964,0.370337637058004,0.306489903334849,0.323172459607147,0.000476452277218964
"1213",1221,167.94098,31.716202,47.472911,0.011531152,1.7927319,8.896114e-05,0.04275045,4878697.3,199,4.81426733032832e-08,0.0186113797869696,29218244.2365188,1452787708974.05,1452588618639.79,13916368.3629374,0.000514689356622552,0.353633186768173,0.27890911628401,0.367457696947817,0.000514689356622552
"1214",1158,88.793188,14.146843,21.34144,0.0045394883,5.8231691,7.6083746e-05,0.032947003,5047978.6,116,8.08401868488213e-08,0.00579042090360737,125917107.325475,693877227072.683,692771887826.196,6496441.82723572,0.00161689860389371,0.200440280590043,0.0658395404726919,0.733720178937265,0.00161689860389371
"1215",1248,18.145645,42.298905,47.620088,0.0013738534,3.7697012,3.2071816e-05,0.013975358,2041153.5,128,7.36390154913899e-08,0.0280190562823499,10042454.2404769,129901640826.997,129862006865.86,1224052.52292327,0.000336303907161483,0.365315088880523,0.254904347010958,0.379780564108519,0.000336303907161483
"1216",1185,42.241658,11.800719,47.307169,0.0085967415,7.1943627,9.6012996e-05,0.011597061,1460355.2,174,5.44033718394228e-08,0.00912018125516084,18972809.7926595,104572700459.985,104430361619.545,988557.300245352,0.00103652565249256,0.300044593875364,0.207973202843872,0.491982203280764,0.00103652565249256
"1217",1203,9.6708244,31.903888,38.272838,0.0091479932,9.810534,2.8737496e-05,0.0063400291,7930590.1,220,4.37641153561979e-08,0.0179413616749655,46975660.1283771,385263831985.739,383997184556.364,3697165.35790358,0.000534878614125388,0.354451666058932,0.287911508744181,0.357636825196887,0.000534878614125388
"1218",1166,112.70744,4.6354374,12.553218,0.014013917,7.3507857,1.7943376e-05,0.0060930265,2069352.8,225,4.26959026976903e-08,0.00501027878976856,43354028.5324587,99333188083.9641,99961793891.9807,960290.78073718,0.00192950759722914,0.259888497679824,0.193603257753039,0.546508244567137,0.00192950759722914
"1219",1229,112.32092,8.002197,49.668437,0.008160133,9.0462595,7.8280379e-05,0.016417417,4776025.4,174,5.33959168792433e-08,0.00618452867662148,90652076.50693,493946750141.753,493241594821.765,4582653.17253697,0.00150013467569857,0.263059186531958,0.157638896541959,0.579301916926083,0.00150013467569857
"1220",1303,137.79572,19.642103,2.9831642,0.0043135473,5.5026381,7.709898e-05,0.046839154,7872.2544,130,7.52682133523236e-08,0.0139179958674049,78830.0737803424,1645127124.95258,1653923188.71863,16183.4196467879,0.000706796075669118,0.313443171920977,0.190186359219849,0.496370468859174,0.000706796075669118
"1221",1242,105.44402,43.754319,35.259863,0.014752134,9.217928,6.8545588e-05,0.03400322,6506782.5,36,2.53042714125264e-07,0.0218527687918578,76088750.0905681,294553047380.06,295774697606.698,2694370.76107121,0.000418588570594841,0.218215373717039,0.0717931349789197,0.709991491304041,0.000418588570594841
"1222",1237,100.85844,29.01498,43.527519,0.019735539,1.664507,5.9230852e-05,0.047794192,129875.69,61,1.57060998628505e-07,0.0122871960447052,2128006.59619359,13321899742.697,13395938116.8719,128342.744510295,0.00078406555213785,0.205372115803916,0.0623822160246841,0.7322456681714,0.00078406555213785
"1223",1172,153.82856,49.408738,16.758069,0.0072657052,8.8908247,5.5413243e-05,0.038016178,9294667.6,81,1.1540460730963e-07,0.0378720991715866,42353545.4354235,1026969505648.27,1031593256022.71,9643099.78377966,0.000247936082484314,0.364199625543007,0.226144213498178,0.409656160958815,0.000247936082484314
"1224",1174,109.52,29.17042,15.585823,0.0065645461,2.1577343,7.3611639e-05,0.046769291,8640973.1,64,1.50679663760741e-07,0.0154621443764722,110200600.863923,902682521130.58,905978049381.537,8736797.94274701,0.00062596137304715,0.242915908150932,0.0917355472391743,0.665348544609894,0.00062596137304715
"1225",1193,169.95467,28.823493,21.483916,0.011836323,4.0053201,7.5804343e-05,0.0061649286,2071081.5,224,4.27069032224118e-08,0.0164231958755978,13238911.2079003,100259564243.08,100089523556.981,957491.045532068,0.000581502030811583,0.349680700246441,0.288140732736784,0.362178567016774,0.000581502030811583
"1226",1311,35.820083,30.005443,15.910653,0.0043114662,6.1014653,1.9589667e-05,0.04678259,4155144,101,9.47277842477144e-08,0.0217510149078232,29868193.4108595,688762286966.334,706026982898.429,6754917.54261578,0.000450890584544287,0.337829718920582,0.203065916615322,0.459104364464096,0.000450890584544287
"1227",1250,151.50023,20.663519,31.110057,0.0045577735,8.5591623,8.5543546e-05,0.042490203,4005498.2,153,6.08965952088198e-08,0.0144159291905935,34831655.6706732,937990802696.74,937489408261.207,8734756.69013813,0.000645965898602242,0.326768360516556,0.232496321503735,0.440735317979708,0.000645965898602242
"1228",1180,36.507116,17.883666,1.6222072,0.005572278,3.2467333,3.4170498e-05,0.033734255,3353022.9,147,6.44061919160575e-08,0.012825591433396,33704403.2048771,589662698142.755,596305058668.794,5645643.49322333,0.000746504437628756,0.314404440678817,0.212231452304626,0.473364107016557,0.000746504437628756
"1229",1245,159.58795,21.130676,5.8961499,0.018391765,8.8865639,4.680859e-05,0.04345093,987781.87,184,5.12191062265857e-08,0.0140244059141139,8097599.39804854,281157555931.538,283164691941.186,2668633.40825234,0.000676791173248723,0.332568213238853,0.258759197929273,0.408672588831875,0.000676791173248723
"1230",1182,12.771024,23.774612,26.719782,0.015005752,4.2165244,2.7704506e-05,0.019778203,7106379.3,216,4.35979605143493e-08,0.0143960465618382,52360277.6192219,1081325997673.79,1084186052849.64,10209952.956027,0.000655879193201624,0.339425485770309,0.284024938551585,0.376549575678106,0.000655879193201624
"1231",1319,109.44357,8.0041008,38.261437,0.0058992734,4.114352,3.4630632e-05,0.044867355,5894946.7,175,5.39857786211866e-08,0.00600602584316425,115850012.009008,1648259112371.64,1659770888242.48,15680704.1535461,0.0015839916180031,0.256972279233919,0.151792375200076,0.591235345566006,0.0015839916180031
"1232",1211,120.79432,48.094624,3.8557639,0.0044002356,2.3021022,5.3466118e-05,0.043854711,8369914,36,2.4551099868801e-07,0.034796764866049,60545422.7509501,502492660403.523,509188160346.129,4500406.57560079,0.000257384956214403,0.30114873293322,0.125998043148168,0.572853223918612,0.000257384956214403
"1233",1201,107.85494,45.774132,9.9598754,0.010348692,9.5780609,1.9489292e-05,0.011599502,1789503.7,37,2.64029736700359e-07,0.0248135146550998,18824976.8572674,26472724954.2247,27119751692.0858,264935.5732497,0.000403323330475863,0.249684165535247,0.0798481912838975,0.670467643180855,0.000403323330475863
"1234",1256,151.16325,48.010908,7.1250596,0.008286383,8.1704249,8.5946482e-05,0.047018079,320690.46,78,1.22985710276523e-07,0.0374235677514637,1526623.3171881,41127884173.998,41298299290.1523,396169.85237012,0.000257394858482455,0.363437164315357,0.216242772774429,0.420320062910214,0.000257394858482455
"1235",1219,80.606519,18.317808,35.258639,0.0020692249,9.0220459,9.4811236e-05,0.033342271,5139471.3,96,9.9169737273365e-08,0.00821165092518372,100124707.291267,582249082721.442,581070188692.558,5531959.48320246,0.00115701688856114,0.212767251419221,0.0755534540562936,0.711679294524485,0.00115701688856114
"1236",1258,115.57713,34.645555,42.634449,0.0071200227,8.422249,9.4098359e-05,0.042691913,3025293,52,1.74061486243763e-07,0.0211331531678277,30340183.1301224,249537863723.342,250037530513.197,2263139.01724805,0.000429151345572626,0.265574926634386,0.109848308570965,0.624576764794649,0.000429151345572626
"1237",1227,109.70427,24.778548,35.564684,0.011811949,0.35535609,4.8722034e-06,0.037905561,8888633.4,72,1.26464117185387e-07,0.0132342169352164,121334447.23692,896568940327.782,974035505386.931,8868998.90131058,0.000747468098867388,0.258743999636389,0.107002931627895,0.634253068735716,0.000747468098867388
"1238",1327,102.89285,48.555552,33.351127,0.0032606164,4.6656695,9.1768063e-05,0.045799858,5357494.4,34,2.9529212938487e-07,0.0226512686608546,65291830.2242962,280125819974.633,280505232587.357,2816253.57276685,0.000443839636521303,0.208674709647108,0.0567027191937789,0.734622571159113,0.000443839636521303
"1239",1188,14.638767,45.308487,16.376178,0.014516686,1.4448382,1.0067216e-05,0.045036715,1112803.7,151,6.62791711243283e-08,0.0285183366346915,5103247.32238226,253534810545.608,256056500896.015,2562653.10869794,0.000354428008367622,0.367705925247675,0.269923662059564,0.362370412692762,0.000354428008367622
"1240",1190,27.461274,42.569231,14.592362,0.014830474,6.80255,8.0521107e-06,0.019956542,9746252.5,91,1.04318434428232e-07,0.031690271284346,50461010.6293782,625472694077.099,634017900234.503,6018717.68242639,0.000303647465764185,0.364139475479729,0.232588490057589,0.403272034462682,0.000303647465764185
"1241",1253,174.6538,37.077958,20.988531,0.0030816075,2.1687309,8.5907967e-05,0.045136416,1277361.9,249,3.75325685090147e-08,0.0187805466305408,6693813.14086426,514979632140.116,515066797553.365,4813613.18660673,0.000497706034855517,0.360820352696021,0.299816650254576,0.339362997049402,0.000497706034855517
"1242",1266,68.120019,21.190343,5.6243116,0.010580474,8.9620274,6.9190342e-05,0.0073967107,7905488,88,1.06856946106472e-07,0.0118880489682373,110429012.82648,184111317516.274,184355958685.975,1733574.89727086,0.000792048067059822,0.251293057279271,0.109824465146197,0.638882477574531,0.000792048067059822
"1243",1264,167.51735,44.620072,35.7098,0.0067601996,9.3183953,1.1648025e-05,0.014367465,5289479.8,162,5.90736949923565e-08,0.0267984272911126,24370499.7958602,431319077274.959,425202150928.007,4069158.47219044,0.000352043742068161,0.364214045771192,0.277215934022604,0.358570020206204,0.000352043742068161
"1244",1209,175.40406,42.5465,32.653321,0.012381142,0.79583974,4.7747873e-05,0.037426831,2044661.6,251,3.7355547754735e-08,0.0208932567036053,9608521.52290581,686692640605.211,685334001127.39,6425857.77877152,0.000447880934812896,0.368122796187694,0.299586377193344,0.332290826618962,0.000447880934812896
